,absolute_bp,relative_bp,freq_act,sub,ses,channel
927,4.727678654113856,0.09334454941233267,alpha,016,02,Oz
928,9.182658948344,0.19312480506529037,beta,016,02,Oz
929,15.51981477530802,0.3797923385208692,gama,016,02,Oz
930,183779255.56519222,0.07588153742016149,delta,016,02,X
931,1068830566.5217237,0.7625995148244129,tetha,016,02,X
932,285696619.56538564,0.17598737120688737,alpha,016,02,X
933,115464490.5726512,0.09797186828498758,beta,016,02,X
934,38391431.37110679,0.11912380781761782,gama,016,02,X
935,268025628.41242716,0.048228217907338014,delta,016,02,Y
936,3271093680.6133904,0.8151592971815639,tetha,016,02,Y
937,826930045.5642822,0.17321753422825606,alpha,016,02,Y
938,301938455.66695684,0.0906129817251008,beta,016,02,Y
939,41405002.573107295,0.05198331159363913,gama,016,02,Y
940,226281404.67833012,0.10838448267799294,delta,016,02,Z
941,903618298.6533015,0.7362654080034912,tetha,016,02,Z
942,253682171.59780002,0.18437388870257285,alpha,016,02,Z
943,103918046.4076386,0.1034620559817713,beta,016,02,Z
944,19110892.60813655,0.0721861244029274,gama,016,02,Z
945,7.072424634427893,0.31961294273021607,delta,016,01,Cz
946,0.7435465947978694,0.09885034342908795,tetha,016,01,Cz
947,0.6080010758443112,0.11281248925623898,alpha,016,01,Cz
948,1.260050722327169,0.27695198524678244,beta,016,01,Cz
949,0.960328006664629,0.2717891161345549,gama,016,01,Cz
950,146.25727134775352,0.5471653855841201,delta,016,01,Fz
951,10.69090321121025,0.12054493984211817,tetha,016,01,Fz
952,4.908193133545772,0.10203293694380859,alpha,016,01,Fz
953,7.104507927123349,0.23016365667711727,beta,016,01,Fz
954,3.7007332608038666,0.2117165048684204,gama,016,01,Fz
955,6.04917808514111,0.20154258308737316,delta,016,01,Pz
956,1.0866957959976995,0.11616540484946797,tetha,016,01,Pz
957,1.1138812490796908,0.14227860102460732,alpha,016,01,Pz
958,1.9141691066674016,0.27595507703975974,beta,016,01,Pz
959,1.5518577161231781,0.29124453533350936,gama,016,01,Pz
960,27.686364814102095,0.20635510137132212,delta,016,01,Oz
961,4.645763833063468,0.07929446840784003,tetha,016,01,Oz
962,5.265455748643507,0.10336270195915545,alpha,016,01,Oz
963,9.425761031947097,0.1996727805458775,beta,016,01,Oz
964,14.727139097961668,0.36920428870094424,gama,016,01,Oz
965,142192157.18698233,0.2707219658366588,delta,016,01,X
966,84677794.46682057,0.33792555318578205,tetha,016,01,X
967,42941395.47420921,0.20519362341978717,alpha,016,01,X
968,23106680.530294355,0.1379250169484105,beta,016,01,X
969,14744300.545625143,0.21993154064174184,gama,016,01,X
970,115648838.22005579,0.22523433432455978,delta,016,01,Y
971,136801188.1775841,0.34057109092271076,tetha,016,01,Y
972,71051635.2470522,0.1694174511627094,alpha,016,01,Y
973,56897546.752538905,0.19111050327434984,beta,016,01,Y
974,43733004.20205646,0.2653650185611308,gama,016,01,Y
975,140063104.64386752,0.1908214492178303,delta,016,01,Z
976,75404847.574723,0.3309471688550844,tetha,016,01,Z
977,47753300.06418549,0.20984394980105528,alpha,016,01,Z
978,32493708.589532364,0.19021585653613865,beta,016,01,Z
979,10501201.335119259,0.1420636408302812,gama,016,01,Z
980,10.749619351285359,0.23952841644358733,delta,015,01,Cz
981,3.33216543424214,0.2602840491551097,tetha,015,01,Cz
982,1.6276515424065505,0.1542084569290118,alpha,015,01,Cz
983,1.4842412288999831,0.16884524002834228,beta,015,01,Cz
984,1.456122600653103,0.29262859920594375,gama,015,01,Cz
985,128.1376211119567,0.4444764254883901,delta,015,01,Fz
986,23.016248993655445,0.221624049660019,tetha,015,01,Fz
987,8.564151790979553,0.12134417749154154,alpha,015,01,Fz
988,6.233124988956675,0.12679784718135975,beta,015,01,Fz
989,7.657557155245474,0.3196645851110394,gama,015,01,Fz
990,7.80818848143794,0.23452911391402873,delta,015,01,Pz
991,2.566091768462903,0.2507629753451805,tetha,015,01,Pz
992,1.5429008329615423,0.18100644779859154,alpha,015,01,Pz
993,1.1807101363008918,0.15719215074839016,beta,015,01,Pz
994,1.1002628950959932,0.26463730370417154,gama,015,01,Pz
995,42.883890988072594,0.27562051034921925,delta,015,01,Oz
996,13.909122845831941,0.20960225137266475,tetha,015,01,Oz
997,8.098538124092983,0.1427847564835501,alpha,015,01,Oz
998,6.423225133833749,0.12630381071905616,beta,015,01,Oz
999,10.357692720909396,0.31192167890921907,gama,015,01,Oz
1000,550471604.5214654,0.1712994260255407,delta,015,01,X
1001,231804387.09496766,0.25731596444519633,tetha,015,01,X
1002,203475464.13833624,0.27251506653180624,alpha,015,01,X
1003,176916917.48581177,0.2521459918333674,beta,015,01,X
1004,27773483.012813494,0.0818148641078319,gama,015,01,X
1005,551912090.9077048,0.24094941168984133,delta,015,01,Y
1006,277075663.6992697,0.31222864161275543,tetha,015,01,Y
1007,160512357.26699144,0.21930759833010524,alpha,015,01,Y
1008,132993154.5010836,0.21497815023528213,beta,015,01,Y
1009,30474377.042736758,0.11165977170890042,gama,015,01,Y
1010,972573600.4097265,0.226856660825936,delta,015,01,Z
1011,246577112.83515054,0.26258401003276927,tetha,015,01,Z
1012,130507983.37916051,0.19081762337163266,alpha,015,01,Z
1013,105830176.13132027,0.2031369209054874,beta,015,01,Z
1014,22519653.381426588,0.10333998024839532,gama,015,01,Z
1015,11.978581442050391,0.20851924857811438,delta,015,02,Cz
1016,2.9566582375198207,0.22163233834309048,tetha,015,02,Cz
1017,1.5126792348318885,0.1421809557603861,alpha,015,02,Cz
1018,1.5610177553629,0.174502585859706,beta,015,02,Cz
1019,1.814613902402674,0.33106798626771156,gama,015,02,Cz
1020,84.35238554607675,0.37205149462427267,delta,015,02,Fz
1021,25.33422901903279,0.22441959060795827,tetha,015,02,Fz
1022,9.574782511405871,0.1026150556118723,alpha,015,02,Fz
1023,9.333018579778381,0.12550722646683635,beta,015,02,Fz
1024,22.589506646409955,0.47030151821874955,gama,015,02,Fz
1025,10.450893767855181,0.22254443329239643,delta,015,02,Pz
1026,3.6136051957475344,0.24059755023271917,tetha,015,02,Pz
1027,2.1366393282502116,0.16898333770174453,alpha,015,02,Pz
1028,1.7807516131904535,0.1610254153641618,beta,015,02,Pz
1029,2.065983309022501,0.3195240719821722,gama,015,02,Pz
1030,46.64370124697474,0.13458481238461525,delta,015,02,Oz
1031,16.383018459594904,0.18276013026626622,tetha,015,02,Oz
1032,9.331002739464292,0.11863050700291834,alpha,015,02,Oz
1033,8.802783279649363,0.12342465616206846,beta,015,02,Oz
1034,17.68733415233079,0.3445617455275407,gama,015,02,Oz
1035,479220561.1433934,0.20415864848926857,delta,015,02,X
1036,141436925.8853662,0.263233947096589,tetha,015,02,X
1037,90362214.98545371,0.2118564824849219,alpha,015,02,X
1038,90684910.88251595,0.25177093327803446,beta,015,02,X
1039,22902082.05797831,0.12452614685179522,gama,015,02,X
1040,665889748.2018679,0.25795675114722616,delta,015,02,Y
1041,268308028.0787161,0.3088698399277428,tetha,015,02,Y
1042,149548574.8263536,0.2116805544987712,alpha,015,02,Y
1043,115303468.19125386,0.20268683050736108,beta,015,02,Y
1044,31796120.728026804,0.1269550129813901,gama,015,02,Y
1045,776559383.6234015,0.2310264566698218,delta,015,02,Z
1046,176049488.06177723,0.2535712193368771,tetha,015,02,Z
1047,85993752.88195989,0.1756022764169063,alpha,015,02,Z
1048,65273666.11943629,0.1831177799029657,beta,015,02,Z
1049,17268987.11000574,0.11957767397109284,gama,015,02,Z
1050,13.176261954742289,0.14739464907560287,delta,017,01,Cz
1051,7.997665435045228,0.36838340894161764,tetha,017,01,Cz
1052,5.178245772328928,0.2779522049742796,alpha,017,01,Cz
1053,2.73697507445676,0.14385854283871416,beta,017,01,Cz
1054,1.3029937779073832,0.16985667545106123,gama,017,01,Cz
1055,47.77019298969135,0.23685758363108667,delta,017,01,Fz
1056,36.8122949679327,0.36515711160094905,tetha,017,01,Fz
1057,24.379944763943588,0.279579275943727,alpha,017,01,Fz
1058,13.330814615403353,0.15178060975052116,beta,017,01,Fz
1059,5.694860685237922,0.16271578240743917,gama,017,01,Fz
1060,13.426489957411984,0.16447841119310186,delta,017,01,Pz
1061,9.632930737137592,0.35511464238855983,tetha,017,01,Pz
1062,5.732961401679519,0.23753610180215476,alpha,017,01,Pz
1063,3.4485428106401286,0.14766052071855437,beta,017,01,Pz
1064,2.558532994060553,0.23891001764827147,gama,017,01,Pz
1065,61.33292489899558,0.11938184275580287,delta,017,01,Oz
1066,42.68850299145339,0.18497962338690227,tetha,017,01,Oz
1067,24.973121038004205,0.1134526558886808,alpha,017,01,Oz
1068,28.50627035613356,0.14008927435676372,beta,017,01,Oz
1069,62.6157365073573,0.4107622830359707,gama,017,01,Oz
1070,25532037.534168076,0.08230058320889534,delta,017,01,X
1071,150738329.13785225,0.5310276003597463,tetha,017,01,X
1072,47030017.81324619,0.1484902308386401,alpha,017,01,X
1073,27964347.209662765,0.13363511349981289,beta,017,01,X
1074,13347927.089608261,0.17934140609309085,gama,017,01,X
1075,15887747.125688406,0.036581323420777696,delta,017,01,Y
1076,207458837.20113114,0.497208437747476,tetha,017,01,Y
1077,77352121.17909893,0.1645162834921833,alpha,017,01,Y
1078,59898929.454385586,0.18123053082554696,beta,017,01,Y
1079,19163487.075713523,0.14151539252869685,gama,017,01,Y
1080,13175031.390369687,0.05377853204774014,delta,017,01,Z
1081,79081908.36824325,0.33567472903550366,tetha,017,01,Z
1082,46615305.60711798,0.18697900229807557,alpha,017,01,Z
1083,57339059.28033521,0.27902884666078165,beta,017,01,Z
1084,21735110.289207164,0.1836413809867725,gama,017,01,Z
1085,6.907678332165215,0.14635170153364682,delta,017,02,Cz
1086,6.567228076514216,0.35839708120573066,tetha,017,02,Cz
1087,4.636050140129058,0.2825698102774775,alpha,017,02,Cz
1088,2.796090782373886,0.16566794290557815,beta,017,02,Cz
1089,1.1540325023217384,0.15921915213413196,gama,017,02,Cz
1090,69.42006738579218,0.3315339227215792,delta,017,02,Fz
1091,28.55973197110542,0.29235560376768316,tetha,017,02,Fz
1092,20.022095212480338,0.2538186970584261,alpha,017,02,Fz
1093,13.615917381242886,0.17860109777796956,beta,017,02,Fz
1094,5.799281049085961,0.16918848225867836,gama,017,02,Fz
1095,9.175573078193851,0.1741473542213536,delta,017,02,Pz
1096,11.949717595345685,0.4016247637573292,tetha,017,02,Pz
1097,7.3859491280011005,0.27054360326331367,alpha,017,02,Pz
1098,4.108706857202698,0.15065286571577396,beta,017,02,Pz
1099,1.9246630508841793,0.1729262242389139,gama,017,02,Pz
1100,70.22814121795174,0.21938201678036856,delta,017,02,Oz
1101,44.47693210792602,0.21781366630842808,tetha,017,02,Oz
1102,26.721009904640066,0.14049968350434378,alpha,017,02,Oz
1103,27.939726121225476,0.15925191629834895,beta,017,02,Oz
1104,46.012598261470956,0.3811789194522301,gama,017,02,Oz
1105,7479313.217616801,0.06884627557575178,delta,017,02,X
1106,48428731.86942042,0.47139728610302895,tetha,017,02,X
1107,20079884.04664106,0.18008530363301462,alpha,017,02,X
1108,14438338.22550859,0.17140120678889814,beta,017,02,X
1109,6894484.882930284,0.19447856377864559,gama,017,02,X
1110,21339840.864937715,0.07851803727434917,delta,017,02,Y
1111,131481757.33058138,0.5204596448758886,tetha,017,02,Y
1112,47848279.32368932,0.1713830520191311,alpha,017,02,Y
1113,34447993.404955864,0.17111012557826044,beta,017,02,Y
1114,11220395.991299737,0.14157428975592856,gama,017,02,Y
1115,20432282.06164092,0.1042780375055063,delta,017,02,Z
1116,89929827.05880272,0.5313665668365177,tetha,017,02,Z
1117,30706153.992651165,0.16510493885185118,alpha,017,02,Z
1118,19926925.05872129,0.15322004094892896,beta,017,02,Z
1119,7325306.09607666,0.1535454395637278,gama,017,02,Z
1120,5.123284844266247,0.2185503868748588,delta,018,02,Cz
1121,0.8514916247900761,0.1525836308177249,tetha,018,02,Cz
1122,0.4140723165442157,0.0992825502880906,alpha,018,02,Cz
1123,0.5996181902872275,0.17926708051662274,beta,018,02,Cz
1124,0.8239796475033527,0.3471568370582889,gama,018,02,Cz
1125,71.06686990370498,0.5421142501221238,delta,018,02,Fz
1126,12.05016300116364,0.20689186245389518,tetha,018,02,Fz
1127,3.6549032380167015,0.10168799207193593,alpha,018,02,Fz
1128,2.67939896438662,0.12282496742958049,beta,018,02,Fz
1129,2.53580441183162,0.27079768979613467,gama,018,02,Fz
1130,7.059404008546757,0.20377449448818816,delta,018,02,Pz
1131,1.06143089403534,0.15095425344713825,tetha,018,02,Pz
1132,0.5485332708754433,0.10644683607146618,alpha,018,02,Pz
1133,0.8596972154867565,0.20937355005340277,beta,018,02,Pz
1134,0.8959132311032008,0.31120467165833765,gama,018,02,Pz
1135,33.80113394212799,0.3103356311456015,delta,018,02,Oz
1136,7.061587854494812,0.1989917615053422,tetha,018,02,Oz
1137,3.6642293423720576,0.1380847329952536,alpha,018,02,Oz
1138,4.688029460160104,0.22541583446795987,beta,018,02,Oz
1139,3.2873791733459914,0.2578229520474658,gama,018,02,Oz
1140,1043004136.5432552,0.2888563643005737,delta,018,02,X
1141,113709574.66898061,0.17071748041888615,tetha,018,02,X
1142,47661181.2564335,0.12086833284839042,alpha,018,02,X
1143,44589776.03403912,0.15557477821508187,beta,018,02,X
1144,53391059.813400336,0.36573811296004827,gama,018,02,X
1145,766155304.3197349,0.2785425825649444,delta,018,02,Y
1146,174815471.2716598,0.1959710224211575,tetha,018,02,Y
1147,78614400.10673428,0.12478499041419888,alpha,018,02,Y
1148,99537720.7220624,0.2093378968296957,beta,018,02,Y
1149,90368708.5112955,0.3285105107507932,gama,018,02,Y
1150,1003318296.8058277,0.23760691646643145,delta,018,02,Z
1151,75284369.711868,0.14055978428494326,tetha,018,02,Z
1152,32087788.799518578,0.1103980064448462,alpha,018,02,Z
1153,31312012.983109422,0.16307096703899715,beta,018,02,Z
1154,30646532.58684158,0.3244693342654464,gama,018,02,Z
1155,6.5583356305465905,0.1498158553323576,delta,018,01,Cz
1156,0.8956494507505998,0.15574214242020376,tetha,018,01,Cz
1157,0.41653816425735213,0.09921814196425799,alpha,018,01,Cz
1158,0.5578664826616313,0.1687976940478935,beta,018,01,Cz
1159,0.7625906134901203,0.33400894465729136,gama,018,01,Cz
1160,43.74462581206646,0.43673708313234144,delta,018,01,Fz
1161,7.828825597001723,0.2099716665241578,tetha,018,01,Fz
1162,2.651332745593451,0.10851481715370256,alpha,018,01,Fz
1163,2.2275624860077925,0.13954431014212035,beta,018,01,Fz
1164,2.172528459981783,0.27946952001108244,gama,018,01,Fz
1165,5.267653060446471,0.17870931934808154,delta,018,01,Pz
1166,0.9299418604389014,0.15690024819048723,tetha,018,01,Pz
1167,0.48418124095043436,0.10293932230410267,alpha,018,01,Pz
1168,0.7205340578033149,0.1860766267098959,beta,018,01,Pz
1169,0.9783201983434817,0.34909447918601233,gama,018,01,Pz
1170,58.9946907566915,0.10632352868644956,delta,018,01,Oz
1171,6.896913491524747,0.16174596090075832,tetha,018,01,Oz
1172,3.6331597020307997,0.119646196200494,alpha,018,01,Oz
1173,4.3916701772483595,0.18579471443199505,beta,018,01,Oz
1174,4.822604762609931,0.3155388040343583,gama,018,01,Oz
1175,92049793.83771579,0.27772837016896723,delta,018,01,X
1176,30442053.200610407,0.19091317206254657,tetha,018,01,X
1177,14213491.511033045,0.10557806571358139,alpha,018,01,X
1178,20702081.35512355,0.1741065018106605,beta,018,01,X
1179,36800946.707813434,0.43972789288138125,gama,018,01,X
1180,170460726.1790037,0.15223132323224517,delta,018,01,Y
1181,48423009.76996505,0.21850359153562873,tetha,018,01,Y
1182,27762452.33789037,0.145680336075814,alpha,018,01,Y
1183,34697850.12889875,0.19604646180942883,beta,018,01,Y
1184,43381268.524028726,0.39186963685167836,gama,018,01,Y
1185,100525772.39563459,0.2689357954531225,delta,018,01,Z
1186,30897457.12227448,0.27757538349845806,tetha,018,01,Z
1187,19007957.646777198,0.20777150716415357,alpha,018,01,Z
1188,14861335.453751024,0.19234281055703242,beta,018,01,Z
1189,8097205.632380985,0.22160906098814115,gama,018,01,Z
1190,9.653432700054735,0.20692556631879258,delta,019,01,Cz
1191,3.1327994636543437,0.16726341296239217,tetha,019,01,Cz
1192,3.8616379219194634,0.23675621790087942,alpha,019,01,Cz
1193,4.108119573622461,0.26977226154699496,beta,019,01,Cz
1194,1.5177281632759256,0.16409592109138202,gama,019,01,Cz
1195,153.64086118628546,0.4379298990810063,delta,019,01,Fz
1196,33.89483432524578,0.20330533455773467,tetha,019,01,Fz
1197,22.671068993638773,0.18954084333542645,alpha,019,01,Fz
1198,19.774714864522373,0.21912075123155303,beta,019,01,Fz
1199,5.237056358636916,0.12217144120042105,gama,019,01,Fz
1200,9.169753710505681,0.18506965343140677,delta,019,01,Pz
1201,4.0131110608369545,0.17814757961329586,tetha,019,01,Pz
1202,5.422932265331292,0.2687486648658212,alpha,019,01,Pz
1203,4.956354670522295,0.25610402865954357,beta,019,01,Pz
1204,1.6174227432471433,0.14667066828721703,gama,019,01,Pz
1205,49.562064897225646,0.21924548878660713,delta,019,01,Oz
1206,26.297769951067103,0.18657989675306472,tetha,019,01,Oz
1207,29.806926196287034,0.23400286511653187,alpha,019,01,Oz
1208,28.111752192788565,0.2336184997879695,beta,019,01,Oz
1209,17.845991387215705,0.24633098100111137,gama,019,01,Oz
1210,507966486.4143984,0.24186235877068812,delta,019,01,X
1211,65815501.45463213,0.20262476257574955,tetha,019,01,X
1212,37506906.329926044,0.18106349133550875,alpha,019,01,X
1213,29080225.178989116,0.1834262150552029,beta,019,01,X
1214,13621692.854518196,0.19166111179074613,gama,019,01,X
1215,1656313963.1712973,0.22760889910166296,delta,019,01,Y
1216,770880662.7174695,0.3386265738376659,tetha,019,01,Y
1217,251824178.3281446,0.1338372146324495,alpha,019,01,Y
1218,174923668.94195032,0.14518742607387317,beta,019,01,Y
1219,54614190.13137625,0.13147659211742624,gama,019,01,Y
1220,903820163.9108909,0.2378674208232823,delta,019,01,Z
1221,222986896.5788536,0.2704837870001736,tetha,019,01,Z
1222,82548780.91257688,0.15736078880167484,alpha,019,01,Z
1223,55645761.587439746,0.15257346068199085,beta,019,01,Z
1224,12477667.038127284,0.09875827676343565,gama,019,01,Z
1225,9.87848015472734,0.26759587759680886,delta,019,02,Cz
1226,2.705286360622559,0.17262820084038427,tetha,019,02,Cz
1227,2.730048874570051,0.21465330784719694,alpha,019,02,Cz
1228,2.7686084059877167,0.24599536138668865,beta,019,02,Cz
1229,1.175556043520325,0.1788656027502532,gama,019,02,Cz
1230,285.5726531936488,0.5692360477041927,delta,019,02,Fz
1231,50.2009177894402,0.19305636690556888,tetha,019,02,Fz
1232,22.239862436793082,0.13740676907581129,alpha,019,02,Fz
1233,16.409133773981743,0.160932811791938,beta,019,02,Fz
1234,6.107959589257545,0.14897877743410984,gama,019,02,Fz
1235,13.495271606403547,0.176636315902616,delta,019,02,Pz
1236,4.6012095780806455,0.1879785523927264,tetha,019,02,Pz
1237,5.2110369313825355,0.24943534762035266,alpha,019,02,Pz
1238,4.627991106250792,0.2350863506214664,beta,019,02,Pz
1239,1.9273441836296668,0.17639516764680696,gama,019,02,Pz
1240,66.96120530456673,0.23639408891922928,delta,019,02,Oz
1241,30.63743387007853,0.18771454924115713,tetha,019,02,Oz
1242,32.64600962165281,0.22595972942091808,alpha,019,02,Oz
1243,28.33459141704582,0.20585161126521645,beta,019,02,Oz
1244,24.110173000109054,0.29489687477132215,gama,019,02,Oz
1245,358431272.50918055,0.21143063993076203,delta,019,02,X
1246,65210313.50892763,0.2697737734405388,tetha,019,02,X
1247,33348377.358280446,0.19030982503253926,alpha,019,02,X
1248,26979452.49555878,0.18599137672998653,beta,019,02,X
1249,15780901.155260708,0.2319367640248647,gama,019,02,X
1250,527210419.4922575,0.09339934616184747,delta,019,02,Y
1251,1739464747.8027241,0.6974108201648714,tetha,019,02,Y
1252,627049859.646524,0.2559955764086212,alpha,019,02,Y
1253,284681322.94634116,0.12253242399906203,beta,019,02,Y
1254,49059230.49950813,0.07371671301539177,gama,019,02,Y
1255,612504964.9947972,0.15121533119399938,delta,019,02,Z
1256,154351477.5629995,0.2937591909216493,tetha,019,02,Z
1257,73272295.07680035,0.19074359007711056,alpha,019,02,Z
1258,55495506.36207217,0.19171536475520146,beta,019,02,Z
1259,13786125.607593486,0.11494333792219873,gama,019,02,Z
1260,4.891818981412415,0.2891328687935508,delta,021,01,Cz
1261,1.2558508549272163,0.14485620895491988,tetha,021,01,Cz
1262,1.3392859343752148,0.17885245973530944,alpha,021,01,Cz
1263,1.7310257956764912,0.23918389332359707,beta,021,01,Cz
1264,1.3873108794650348,0.27354171619284123,gama,021,01,Cz
1265,159.5173140752669,0.49941189668156405,delta,021,01,Fz
1266,12.631994829717655,0.11851837428327844,tetha,021,01,Fz
1267,9.822466126475945,0.1463284822373315,alpha,021,01,Fz
1268,11.701220313008328,0.21787782993849622,beta,021,01,Fz
1269,9.369071980182618,0.28296134225505576,gama,021,01,Fz
1270,4.898389418470348,0.2106326643994423,delta,021,01,Pz
1271,1.2090687625569831,0.1181756896671058,tetha,021,01,Pz
1272,1.0518988786067942,0.1148292675801317,alpha,021,01,Pz
1273,1.4787380717769496,0.1698768401002645,beta,021,01,Pz
1274,2.852876571768257,0.4172433872657021,gama,021,01,Pz
1275,15.99004377513145,0.1299407414957679,delta,021,01,Oz
1276,7.310301471218327,0.07379085137531007,tetha,021,01,Oz
1277,7.47998864968412,0.07887411130164655,alpha,021,01,Oz
1278,13.048603040381298,0.13791390574613513,beta,021,01,Oz
1279,36.88787410693591,0.4421599969526381,gama,021,01,Oz
1280,384768790.3398811,0.20091789059663842,delta,021,01,X
1281,204036924.95470768,0.37124329463255007,tetha,021,01,X
1282,80653662.94221002,0.1679579068164462,alpha,021,01,X
1283,49170767.3632517,0.14386225793379429,beta,021,01,X
1284,24065288.21877783,0.18563775032281155,gama,021,01,X
1285,327653898.25047195,0.18440231917635633,delta,021,01,Y
1286,192484010.96575427,0.34887266616660556,tetha,021,01,Y
1287,80481412.35833599,0.16873645319545214,alpha,021,01,Y
1288,66720260.640651524,0.18403540493857323,beta,021,01,Y
1289,31131320.29320358,0.19284543794834705,gama,021,01,Y
1290,409816061.3329951,0.16939303326752161,delta,021,01,Z
1291,144682520.24125564,0.317191254063004,tetha,021,01,Z
1292,55655361.614555866,0.15529666167298298,alpha,021,01,Z
1293,37173111.57703832,0.15376955605410242,beta,021,01,Z
1294,12480253.217154808,0.13938130425895448,gama,021,01,Z
1295,1.8472123052629001,0.1459368344663002,delta,021,02,Cz
1296,1.3007675559292502,0.18334538406359038,tetha,021,02,Cz
1297,1.2590788140917382,0.19071899518303184,alpha,021,02,Cz
1298,1.563559385365456,0.2405773344041365,beta,021,02,Cz
1299,1.1306598334234719,0.2546360730465696,gama,021,02,Cz
1300,24.425857500420175,0.3122974697196561,delta,021,02,Fz
1301,7.605175186386269,0.17824407718479768,tetha,021,02,Fz
1302,6.830342603681398,0.19441398713732222,alpha,021,02,Fz
1303,8.084550107866777,0.2501079100757159,beta,021,02,Fz
1304,4.623650192633336,0.22810156746172597,gama,021,02,Fz
1305,1.7914154460660086,0.14192041310545572,delta,021,02,Pz
1306,0.7667168168858361,0.12225097881107011,tetha,021,02,Pz
1307,0.6041671107731899,0.10119249508470539,alpha,021,02,Pz
1308,0.8588321418397731,0.15184785025837022,beta,021,02,Pz
1309,2.15917094667996,0.48187046815849893,gama,021,02,Pz
1310,8.101680158478203,0.10706743603660908,delta,021,02,Oz
1311,6.321020118524101,0.11695454128107478,tetha,021,02,Oz
1312,5.426687648901679,0.10464581186587496,alpha,021,02,Oz
1313,7.421796945551381,0.14332549173900858,beta,021,02,Oz
1314,17.82720333734668,0.41992610391983143,gama,021,02,Oz
1315,132327555.93066958,0.1764694820863294,delta,021,02,X
1316,162789833.04594803,0.3727401660436751,tetha,021,02,X
1317,89909796.83772352,0.21378604596798775,alpha,021,02,X
1318,71986526.1727583,0.20736391484865244,beta,021,02,X
1319,23466669.076142658,0.1480483760669179,gama,021,02,X
1320,255949180.20458686,0.23411206721854902,delta,021,02,Y
1321,186380475.15052903,0.29301003631343747,tetha,021,02,Y
1322,105696059.14673123,0.1787135048606553,alpha,021,02,Y
1323,121729650.94395752,0.25479105060896484,beta,021,02,Y
1324,49217231.48095211,0.1850126739941448,gama,021,02,Y
1325,44531014.622784406,0.16837509412055432,delta,021,02,Z
1326,38315355.33451038,0.2794806968750303,tetha,021,02,Z
1327,20598428.6836173,0.1615232225418984,alpha,021,02,Z
1328,24776175.390397377,0.22944323967546054,beta,021,02,Z
1329,19805431.38196177,0.30147021631669735,gama,021,02,Z
1330,1075.9302627960392,0.048200083883569035,delta,020,01,Cz
1331,838.8812546945067,0.03934182737498624,tetha,020,01,Cz
1332,1087.9200780846727,0.04488983430426277,alpha,020,01,Cz
1333,4179.200794636898,0.14054988525124423,beta,020,01,Cz
1334,12542.440905225747,0.47588243785235096,gama,020,01,Cz
1335,1584.1651393975576,0.06097319234948713,delta,020,01,Fz
1336,896.8259444534469,0.041554469606403216,tetha,020,01,Fz
1337,1112.808139436489,0.04570898847834583,alpha,020,01,Fz
1338,4194.158296715005,0.14089791794908202,beta,020,01,Fz
1339,12504.775199934675,0.4748297344578855,gama,020,01,Fz
1340,1519.8472519528602,0.05872964180034547,delta,020,01,Pz
1341,875.2085606105067,0.040799931946237426,tetha,020,01,Pz
1342,1103.4547451951062,0.04548268604788842,alpha,020,01,Pz
1343,4170.855550039302,0.14048438573881905,beta,020,01,Pz
1344,12496.621350897289,0.47557197210965335,gama,020,01,Pz
1345,1533.0421856840078,0.059208849655139686,delta,020,01,Oz
1346,878.4393378973823,0.04075878899090463,tetha,020,01,Oz
1347,1107.0140284357058,0.045438592377983755,alpha,020,01,Oz
1348,4183.321956984421,0.1403839158427112,beta,020,01,Oz
1349,12540.955721052656,0.4754139408950517,gama,020,01,Oz
1350,3860550119.4335012,0.40174002448367796,delta,020,01,X
1351,1042352638.557911,0.2324468203954476,tetha,020,01,X
1352,505211081.045457,0.14294148967784617,alpha,020,01,X
1353,580255791.5892333,0.23163723170085593,beta,020,01,X
1354,324403051.7358541,0.23892313407462368,gama,020,01,X
1355,2072263534.5878608,0.2976707829313405,delta,020,01,Y
1356,1198813893.4807205,0.28575961430487284,tetha,020,01,Y
1357,647601891.053486,0.16665244353297612,alpha,020,01,Y
1358,761951826.4680773,0.2529758024901781,beta,020,01,Y
1359,345071234.4930153,0.20420190549350184,gama,020,01,Y
1360,2211120579.7554913,0.3692807460207438,delta,020,01,Z
1361,874890182.8075671,0.23611148023823092,tetha,020,01,Z
1362,461045109.76995575,0.15020579797613692,alpha,020,01,Z
1363,611432643.5720261,0.27260014643916924,beta,020,01,Z
1364,245268113.84308222,0.18548645955709214,gama,020,01,Z
1365,20.25261012137176,0.30372805380514367,delta,020,02,Cz
1366,2.2640563071286737,0.06658833434439963,tetha,020,02,Cz
1367,1.8413981342927372,0.06290014075434672,alpha,020,02,Cz
1368,4.193329379568675,0.1539353740700704,beta,020,02,Cz
1369,8.30912060127708,0.3425448951452288,gama,020,02,Cz
1370,136.5057878471439,0.42873138315052817,delta,020,02,Fz
1371,14.654886890723256,0.0986986621360641,tetha,020,02,Fz
1372,7.551714953533958,0.06855077348128917,alpha,020,02,Fz
1373,15.135908430556334,0.165542407944907,beta,020,02,Fz
1374,23.63175373808717,0.31774900597249234,gama,020,02,Fz
1375,1.9555093105559997,0.2551648305445651,delta,020,02,Pz
1376,0.2166322076433736,0.048093858269917376,tetha,020,02,Pz
1377,0.2065503905598508,0.0499505412338796,alpha,020,02,Pz
1378,0.44279105718075085,0.11457305242551823,beta,020,02,Pz
1379,1.4935328368119418,0.4315655556212124,gama,020,02,Pz
