,count,mean,std,min,25%,50%,75%,max
AF7,947825.0,-12053.3683226029,1098.1424455644776,-13452.099609374998,-12972.802734374998,-12461.425781249998,-11467.578124999998,-9495.41015625
AF3,947825.0,-9486.40988671844,234.21487619785728,-10040.380859375,-9668.06640625,-9507.421875,-9389.404296874998,-8667.041015625
AFz,947825.0,-1455.0723743752144,305.5215312417795,-2094.6777343749995,-1726.3671874999998,-1501.513671875,-1210.107421875,-728.80859375
F1,947825.0,-20706.564624518636,938.415394817693,-21608.447265625,-21385.449218749996,-21135.009765625,-20461.669921875,-18557.031249999996
F5,947825.0,-14886.713381057041,289.80746657780537,-15539.843749999998,-15056.591796875,-14963.623046875,-14855.957031249998,-13738.427734375
FT7,947825.0,-12987.897821317474,1478.2937895592079,-14536.23046875,-14132.12890625,-13611.81640625,-12052.685546874998,-9385.595703125
FC3,947825.0,-21447.713467294776,1407.937889847145,-22875.1953125,-22607.958984375,-22165.869140625,-20152.880859375,-18237.158203125
FCz,947825.0,-12765.627676821357,1760.5418608658358,-15055.615234375,-14385.888671875,-13345.605468749998,-11059.521484375,-9687.841796875
C1,947825.0,-12697.336670520748,951.3444579095443,-13710.253906249998,-13526.220703125,-13157.470703125,-11792.48046875,-10703.076171875
C5,947825.0,-5082.143284460475,432.5092611698399,-5898.779296875,-5403.41796875,-5271.582031249999,-4764.16015625,-4060.693359375
TP7,947825.0,-8092.039323892036,591.7790347332957,-9165.13671875,-8589.306640624998,-8195.3125,-7469.384765625,-6949.267578125
CP3,947825.0,-7179.086034246993,1173.9377359575005,-9044.042968749998,-8230.17578125,-7332.470703125,-6225.341796875,-4793.115234375
P1,947825.0,-10969.584176117443,781.3500765951296,-12228.369140624998,-11615.185546875,-11054.1015625,-10620.3125,-9005.371093749998
P5,947825.0,2339.9348162239867,172.26799630399745,2095.458984375,2179.8828124999995,2316.064453125,2472.314453125,2707.0800781249995
PO7,947825.0,-3465.0179778889333,230.98790053343362,-3866.5527343749995,-3716.0156249999995,-3425.09765625,-3251.220703125,-3079.541015625
PO3,947825.0,-28812.37974894825,1460.9616239331904,-30529.39453125,-30097.119140625,-29658.88671875,-27283.154296874996,-26170.166015625
POz,947825.0,-2634.4520572284737,138.87750903125317,-2847.607421875,-2740.283203125,-2691.0644531249995,-2527.05078125,-2284.521484375
PO4,947825.0,-1888.7500003090959,147.02287606998922,-2235.693359375,-2000.048828125,-1909.66796875,-1824.8046874999998,-1433.6425781249998
PO8,947825.0,798.9481606634763,88.33043073811062,603.857421875,720.99609375,786.9140625,876.611328125,1038.134765625
P6,947825.0,-3292.2828250492903,410.4961423477774,-3971.4843749999995,-3635.546875,-3367.4804687499995,-2991.2109374999995,-2433.49609375
P2,947825.0,-3176.261946450591,434.36951378572,-3730.029296875,-3589.4531249999995,-3295.5078125,-2758.935546875,-2398.4375
CP4,947825.0,-1373.6399099583257,99.39879838654979,-1545.8496093749998,-1480.0781249999998,-1359.814453125,-1289.208984375,-1185.64453125
TP8,947825.0,-16397.122608937734,1713.9334756384917,-18635.546875,-17696.19140625,-17121.435546874996,-15126.757812499998,-12158.88671875
C6,947825.0,-3699.7699200925476,652.9703092561011,-4621.337890625,-4261.132812499999,-3880.5175781249995,-3174.5117187499995,-2331.689453125
C2,947825.0,-3126.438020568885,548.303890342281,-4114.35546875,-3669.23828125,-3138.818359375,-2689.4042968749995,-2170.751953125
FC4,947825.0,2277.9034195580175,299.1075734027782,961.5722656249999,2303.2714843749995,2375.1953125,2418.75,2621.8261718749995
FT8,947825.0,-7404.802987318417,531.1110947452686,-9026.269531249998,-7773.730468749999,-7435.205078125,-7161.767578125,-5991.748046874999
F6,947825.0,1602.9691811371595,94.94654482673805,1347.509765625,1528.662109375,1570.4101562499998,1677.6855468749998,1968.798828125
F2,947825.0,-27815.98897063672,1287.591782654394,-29587.3046875,-28955.664062499996,-28142.871093749996,-26747.607421875,-24631.396484375
AF4,947825.0,-21598.454101485226,715.0064990727105,-23966.943359375,-22043.749999999996,-21804.638671874996,-20968.945312499996,-19647.900390625
AF8,947825.0,-12658.133191039353,399.87066404918414,-14346.826171874998,-12845.654296875,-12543.896484374998,-12409.912109374998,-11776.513671874998
VEOG,947825.0,1557355.6246041926,142987.98299255624,255600.21875,1436271.125,1501738.375,1674853.0,2288858.5
X,947825.0,-540075.6461888505,172598.0923853738,-1452774.75,-609720.375,-547523.1875,-507500.78125,439128.28125
Y,947825.0,-900859.4371681242,248559.10028180337,-2027332.7499999998,-1037248.3749999999,-956716.5624999999,-912755.125,575558.5624999999
Z,947825.0,-1052904.442264815,179021.48685590844,-1859117.9999999998,-1106689.0,-1036147.75,-957162.6875,-96367.59375
